"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11699965,"NARCOTICS","05",41.864276646,-87.659858479,1
11677136,"THEFT","05",41.790892294,-87.705932914,1
11674347,"THEFT","05",41.893324787,-87.668386604,1
11675169,"THEFT","05",42.003704795,-87.697360028,1
11687366,"WEAPONS VIOLATION","05",41.840732761,-87.69428263,1
11698870,"OTHER OFFENSE","05",41.702945165,-87.620702499,2
11686292,"BATTERY","05",41.970805257,-87.717099863,1
11702477,"THEFT","05",41.90012695,-87.707803362,1
11759930,"THEFT","05",41.894747725,-87.637592704,1
11695510,"SEX OFFENSE","05",41.809519487,-87.607458308,2
11689129,"THEFT","05",41.978905252,-87.703785496,1
11698364,"CRIMINAL DAMAGE","05",41.776145311,-87.596103091,1
11684727,"CRIM SEXUAL ASSAULT","05",41.871833766,-87.653709973,1
11698847,"BATTERY","05",41.783045661,-87.614481419,3
11705736,"OTHER OFFENSE","05",41.883277212,-87.668230062,2
11693930,"BATTERY","05",41.825744941,-87.68522255,1
11697858,"BATTERY","05",41.900017769,-87.623426629,4
11703533,"BURGLARY","05",41.779431059,-87.665813867,1
11685502,"OTHER OFFENSE","05",41.7767152,-87.672631808,1
11704302,"BATTERY","05",41.882293214,-87.76116579,1
11698902,"ASSAULT","05",41.767726292,-87.663867778,1
11695734,"THEFT","05",41.99238716,-87.754832227,3
11703005,"BATTERY","05",41.751842721,-87.651345416,2
11699555,"CRIMINAL DAMAGE","05",41.89766227,-87.75321593,1
11673741,"THEFT","05",41.657343737,-87.549236026,1
11672261,"ASSAULT","05",41.759707381,-87.61391361,2
11685662,"BATTERY","05",41.918896492,-87.734901902,1
11697724,"THEFT","05",41.685412372,-87.532852876,1
11673193,"NARCOTICS","05",41.80964092,-87.665001471,1
11693305,"THEFT","05",41.880842701,-87.686421355,2
11705716,"PUBLIC PEACE VIOLATION","05",41.797178266,-87.633067324,3
11692668,"OTHER OFFENSE","05",41.742120765,-87.604590331,1
11677257,"OTHER OFFENSE","05",41.848949668,-87.692908906,1
11677504,"BATTERY","05",41.828889937,-87.621714345,1
11691551,"OTHER OFFENSE","05",41.716402127,-87.562279519,1
11684244,"BATTERY","05",41.954325596,-87.781712492,1
11686011,"BATTERY","05",41.721180629,-87.623717187,4
11683623,"ASSAULT","05",41.851731811,-87.708253083,1
11700306,"THEFT","05",41.922419249,-87.784732267,1
11693550,"NARCOTICS","05",41.878367586,-87.73294846,1
11686063,"OFFENSE INVOLVING CHILDREN","05",41.812360431,-87.622920768,1
11698469,"CRIMINAL TRESPASS","05",42.007903746,-87.688079147,1
11690933,"OTHER OFFENSE","05",41.76540881,-87.631462832,1
11674000,"CRIMINAL TRESPASS","05",41.918505376,-87.657025221,1
11683521,"THEFT","05",41.763339293,-87.64731268,1
11695142,"CRIMINAL DAMAGE","05",41.758938155,-87.570808838,1
11681643,"ASSAULT","05",41.96854811,-87.696724359,1
11677232,"OTHER OFFENSE","05",41.823248506,-87.671416196,1
11688626,"ASSAULT","05",41.855712378,-87.663707129,1
11701560,"THEFT","05",41.877476408,-87.730463551,1
11699724,"DECEPTIVE PRACTICE","05",41.721698686,-87.625396491,3
11697975,"BATTERY","05",41.756622459,-87.565115133,2
11729827,"OFFENSE INVOLVING CHILDREN","05",41.999784538,-87.683849433,2
11679360,"CRIMINAL TRESPASS","05",41.78701723,-87.645505595,10
11696493,"BATTERY","05",41.96938944,-87.700488807,1
11703782,"DECEPTIVE PRACTICE","05",41.72951904,-87.641005061,2
11690143,"THEFT","05",41.884994578,-87.71733391,1
11681491,"BATTERY","05",41.71195091,-87.618753474,1
11697499,"THEFT","05",41.79798374,-87.723294914,2
11675266,"BATTERY","05",41.880910746,-87.711659284,2
11698786,"LIQUOR LAW VIOLATION","05",41.859036393,-87.709650307,4
11682706,"DECEPTIVE PRACTICE","05",41.791770601,-87.645091743,1
11693408,"BURGLARY","05",41.79505385,-87.671904413,1
11676341,"THEFT","05",41.848010389,-87.623678937,1
11693242,"DECEPTIVE PRACTICE","05",41.839627709,-87.734158437,1
11698117,"THEFT","05",41.930205043,-87.706535716,1
11705991,"MOTOR VEHICLE THEFT","05",41.958475673,-87.650665062,1
11699647,"ASSAULT","05",41.797294419,-87.640455782,1
11674419,"THEFT","05",41.729332789,-87.605969474,1
11677916,"BATTERY","05",41.772399326,-87.649800635,2
11696468,"BATTERY","05",41.764411167,-87.700670741,1
11691522,"THEFT","05",41.887288568,-87.750415854,2
11703342,"BATTERY","05",41.765804252,-87.609828047,1
11700498,"THEFT","05",41.846051381,-87.726714166,1
11675327,"CRIMINAL DAMAGE","05",41.727444584,-87.558103128,2
11676433,"DECEPTIVE PRACTICE","05",41.89169052,-87.626339517,3
11712399,"DECEPTIVE PRACTICE","05",41.892505345,-87.626304822,5
11700222,"BATTERY","05",41.991097221,-87.718886869,1
11690591,"BATTERY","05",41.875796334,-87.751632867,2
11673091,"NARCOTICS","05",41.877107715,-87.724041149,2
11693043,"THEFT","05",42.009679315,-87.662249263,1
11684520,"BATTERY","05",41.7625069,-87.576796117,2
11704586,"CRIMINAL DAMAGE","05",41.913328391,-87.692184903,1
11705347,"OTHER OFFENSE","05",41.791158763,-87.796424934,1
11706079,"OTHER OFFENSE","05",41.750018835,-87.558450905,2
11685773,"OTHER OFFENSE","05",41.898225466,-87.72006447,2
11680309,"MOTOR VEHICLE THEFT","05",41.798343527,-87.717177907,1
11691307,"WEAPONS VIOLATION","05",41.881013609,-87.763215249,1
11692638,"BATTERY","05",41.867121709,-87.721521976,1
11674230,"ASSAULT","05",41.884276844,-87.622098929,3
11688122,"THEFT","05",41.89804054,-87.624091323,5
11677433,"BATTERY","05",41.836606769,-87.714583573,1
11713037,"OFFENSE INVOLVING CHILDREN","05",41.839836635,-87.717110304,2
11675660,"BATTERY","05",41.879391838,-87.753909984,1
11701707,"THEFT","05",41.885741029,-87.631711749,9
11674278,"BURGLARY","05",41.998655163,-87.685038166,1
11703264,"CRIMINAL DAMAGE","05",41.915901971,-87.71511153,1
11695146,"NARCOTICS","05",41.90131451,-87.725041634,6
11706320,"CRIMINAL DAMAGE","05",41.931495367,-87.644367168,2
11691284,"OTHER OFFENSE","05",41.810467472,-87.621243351,1
11694582,"WEAPONS VIOLATION","05",41.925467622,-87.746345973,2
11682075,"OTHER OFFENSE","05",41.908867182,-87.73139164,2
11709756,"BATTERY","05",41.931277244,-87.653814325,1
11679022,"ASSAULT","05",41.74866035,-87.600261793,2
11697338,"THEFT","05",41.899753375,-87.71279524,2
11673616,"ASSAULT","05",41.887285871,-87.756949272,3
11698759,"ASSAULT","05",41.81110081,-87.702852587,1
11692139,"THEFT","05",41.906139084,-87.675788165,1
11682961,"CRIMINAL TRESPASS","05",41.773984175,-87.605787815,1
11678437,"NARCOTICS","05",41.877935594,-87.729067558,12
11706353,"THEFT","05",41.891037284,-87.618343879,4
