"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11641572,"DECEPTIVE PRACTICE","03",42.008316115,-87.67803742,2
11611517,"ASSAULT","03",41.933796108,-87.644548217,2
11618928,"BATTERY","03",41.93152369,-87.747334164,1
11623203,"OTHER OFFENSE","03",41.747688996,-87.561315265,1
11630148,"CRIMINAL DAMAGE","03",41.942248949,-87.746960294,1
11626945,"MOTOR VEHICLE THEFT","03",41.934323317,-87.640496152,1
11620192,"THEFT","03",41.892577426,-87.621536731,1
11624952,"BATTERY","03",41.759081459,-87.560222122,2
11616873,"NARCOTICS","03",41.902342235,-87.746936185,1
11638459,"THEFT","03",41.850202897,-87.638464674,1
11612148,"NARCOTICS","03",41.769652311,-87.659093232,2
11627860,"THEFT","03",41.840787684,-87.694289423,1
11633624,"CRIMINAL TRESPASS","03",41.976229861,-87.665928789,1
11622435,"THEFT","03",41.718644164,-87.650319292,2
11631691,"NARCOTICS","03",41.88681712,-87.726681225,3
11620788,"MOTOR VEHICLE THEFT","03",41.931453681,-87.63745488,1
11626340,"ASSAULT","03",41.746259974,-87.663332294,2
11621712,"BATTERY","03",41.786056723,-87.651026938,1
11658158,"BURGLARY","03",41.829241178,-87.696018716,1
11645339,"DECEPTIVE PRACTICE","03",41.891553969,-87.63632354,2
11611159,"ASSAULT","03",41.846991348,-87.719750256,2
11626209,"ASSAULT","03",41.748215454,-87.646396338,1
11639678,"CRIMINAL TRESPASS","03",41.877565688,-87.684893829,6
11627052,"CRIMINAL DAMAGE","03",41.996792844,-87.664168883,1
11610628,"NARCOTICS","03",41.866307729,-87.714040275,2
11622675,"BATTERY","03",41.693136656,-87.653265719,1
11616705,"BATTERY","03",41.919520368,-87.760921537,1
11614734,"CRIMINAL DAMAGE","03",41.749000912,-87.561336192,2
11623691,"ASSAULT","03",41.909727106,-87.789914468,1
11623893,"BURGLARY","03",41.711434877,-87.6236083,1
11618466,"BATTERY","03",41.687968202,-87.615665333,1
11625378,"BATTERY","03",41.870028132,-87.708823855,3
11620228,"CRIMINAL DAMAGE","03",41.678621071,-87.620527983,1
11609996,"CRIMINAL DAMAGE","03",41.939918899,-87.653369734,7
11618899,"CRIMINAL DAMAGE","03",41.770862195,-87.585012084,1
11628478,"ASSAULT","03",41.981847263,-87.657024704,2
11620944,"BATTERY","03",41.908849952,-87.646645976,6
11620114,"MOTOR VEHICLE THEFT","03",41.846354955,-87.681443509,1
11619679,"CRIMINAL DAMAGE","03",41.768108655,-87.62823692,1
11612814,"THEFT","03",41.752748627,-87.741497836,2
11627806,"BATTERY","03",41.765558228,-87.622733535,1
11658862,"NARCOTICS","03",41.764128418,-87.655426951,1
11638016,"OTHER OFFENSE","03",41.879770922,-87.671703482,1
11723824,"THEFT","03",41.931434251,-87.66231301,1
11626320,"WEAPONS VIOLATION","03",41.773614737,-87.623946047,2
11638065,"ROBBERY","03",41.881021315,-87.701747089,1
11616944,"THEFT","03",41.924508458,-87.72498305,1
