"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11655519,"DECEPTIVE PRACTICE","04",41.885373469,-87.676753979,1
11648302,"BATTERY","04",41.704598843,-87.656836328,1
11661877,"BATTERY","04",41.90311481,-87.766905152,1
11646672,"BATTERY","04",41.751212806,-87.60939091,1
11663398,"THEFT","04",41.892753031,-87.624193896,13
11665826,"NARCOTICS","04",41.894553036,-87.719945341,2
11651743,"DECEPTIVE PRACTICE","04",41.895877613,-87.706566627,7
11662489,"WEAPONS VIOLATION","04",41.973885119,-87.657748827,3
11645869,"ROBBERY","04",41.843041103,-87.623326485,1
11660529,"BATTERY","04",41.793095576,-87.673057686,1
11647494,"BATTERY","04",41.677798007,-87.643045867,1
11644135,"BATTERY","04",41.892577051,-87.713786582,2
11651682,"BURGLARY","04",41.820872616,-87.631312393,3
11657738,"CRIMINAL DAMAGE","04",41.775811327,-87.725125508,1
11653209,"BATTERY","04",41.895505083,-87.71174182,2
11657862,"DECEPTIVE PRACTICE","04",41.933635626,-87.639316518,2
11659443,"STALKING","04",41.917504828,-87.759017921,1
11664287,"NARCOTICS","04",41.830364812,-87.623239091,1
11672743,"CRIMINAL DAMAGE","04",41.885901992,-87.632455489,6
11670728,"THEFT","04",41.893541578,-87.629701805,7
11669645,"BATTERY","04",41.864033702,-87.717792133,3
11669428,"THEFT","04",41.892993568,-87.622707414,1
11645534,"CRIMINAL DAMAGE","04",41.762359673,-87.685626219,2
11668079,"THEFT","04",41.977609479,-87.846467101,5
11663572,"BURGLARY","04",41.925174426,-87.666508943,2
11664331,"THEFT","04",41.809305232,-87.606558389,6
11659996,"THEFT","04",41.877969824,-87.72619208,2
11648401,"THEFT","04",41.800542869,-87.596667036,1
11652023,"THEFT","04",41.887216076,-87.755620452,1
11653573,"CRIMINAL TRESPASS","04",41.692833841,-87.60431945,5
11662952,"THEFT","04",41.769472115,-87.663944937,2
11665725,"THEFT","04",41.885369466,-87.63243193,4
11656338,"ASSAULT","04",41.903892302,-87.631858359,7
11674911,"BURGLARY","04",41.784101016,-87.661904494,2
11664802,"BURGLARY","04",41.765199367,-87.57934868,1
11665432,"CRIMINAL DAMAGE","04",41.798746275,-87.721160563,1
11670484,"BATTERY","04",41.777922956,-87.593014081,1
11669595,"DECEPTIVE PRACTICE","04",41.922750548,-87.644994062,3
11672133,"MOTOR VEHICLE THEFT","04",41.991855098,-87.681653056,1
11663311,"CRIMINAL DAMAGE","04",41.779907312,-87.699510196,1
11647117,"WEAPONS VIOLATION","04",41.878799341,-87.731549051,1
11644871,"BATTERY","04",41.8850407,-87.711127149,1
11666732,"THEFT","04",41.881623795,-87.626200793,3
11652124,"CRIMINAL TRESPASS","04",41.873907046,-87.725430093,8
11656647,"OTHER OFFENSE","04",41.898437577,-87.690115297,1
11654121,"CRIMINAL DAMAGE","04",41.895896023,-87.677913394,3
11672003,"DECEPTIVE PRACTICE","04",41.795526092,-87.589815387,2
11643888,"THEFT","04",41.884650262,-87.627915459,15
11656382,"CRIMINAL DAMAGE","04",41.751768,-87.563505555,1
11667149,"BATTERY","04",41.69046237,-87.612089831,2
11658073,"THEFT","04",41.911103416,-87.639417374,1
11665395,"ASSAULT","04",41.891665122,-87.75793093,2
11652757,"THEFT","04",41.926283042,-87.657115794,1
11671263,"OTHER OFFENSE","04",41.841622651,-87.617191438,1
11653948,"OTHER OFFENSE","04",41.863598471,-87.622463983,1
11646224,"BURGLARY","04",41.772206333,-87.663157662,3
11663141,"MOTOR VEHICLE THEFT","04",41.764786633,-87.675657286,1
11654531,"BATTERY","04",41.865336883,-87.625785555,2
11652796,"ASSAULT","04",42.021624387,-87.673072334,2
11663204,"ASSAULT","04",41.785994409,-87.68626473,2
11648015,"OTHER OFFENSE","04",41.936089551,-87.639414873,2
11644972,"THEFT","04",41.794172544,-87.70357593,4
11665736,"BATTERY","04",41.860193489,-87.723779583,1
11643005,"ROBBERY","04",41.768069819,-87.567306284,4
11666582,"BURGLARY","04",41.946933016,-87.673101078,1
11663787,"DECEPTIVE PRACTICE","04",41.908509425,-87.636583643,5
11661782,"BATTERY","04",41.880081938,-87.672339218,2
11651453,"ROBBERY","04",41.751096133,-87.575966298,1
11664654,"BURGLARY","04",41.837896149,-87.710949178,1
11644765,"ASSAULT","04",41.995956459,-87.786562243,1
11679961,"THEFT","04",41.685284728,-87.625923951,1
11651663,"THEFT","04",41.722725152,-87.554566354,2
11710700,"NARCOTICS","04",41.878840427,-87.639582928,6
11671666,"CRIMINAL DAMAGE","04",41.783164127,-87.660311985,1
11661640,"WEAPONS VIOLATION","04",41.685452129,-87.61048736,1
11661064,"DECEPTIVE PRACTICE","04",41.856225712,-87.685748148,1
11646057,"NARCOTICS","04",41.878860042,-87.726396631,9
11641887,"DECEPTIVE PRACTICE","04",41.700502156,-87.642634662,3
11653357,"NARCOTICS","04",41.76393126,-87.59579941,2
11643769,"BATTERY","04",41.846287649,-87.70783263,1
11678226,"BATTERY","04",41.808229168,-87.69717336,1
11656124,"DECEPTIVE PRACTICE","04",41.807977128,-87.662517211,1
11671450,"BURGLARY","04",42.011998404,-87.702955147,1
11654941,"CRIM SEXUAL ASSAULT","04",41.732035965,-87.641069626,1
11657676,"BATTERY","04",41.706987456,-87.620244029,6
11670999,"THEFT","04",41.889161013,-87.634520596,1
11647296,"NARCOTICS","04",41.745681917,-87.670601185,2
11654913,"THEFT","04",41.905532311,-87.71018249,1
11649253,"MOTOR VEHICLE THEFT","04",41.868404619,-87.722805757,1
11645979,"OTHER OFFENSE","04",41.965945635,-87.768382328,1
11672541,"BURGLARY","04",41.760756531,-87.65278679,2
11645857,"THEFT","04",41.938520323,-87.770697414,1
11644825,"NARCOTICS","04",41.69641053,-87.6105331,1
11666800,"THEFT","04",41.933913293,-87.64578549,1
11668356,"DECEPTIVE PRACTICE","04",41.896375946,-87.6242787,2
11660207,"NARCOTICS","04",41.866487296,-87.697682836,3
11647511,"OFFENSE INVOLVING CHILDREN","04",41.785848109,-87.607582382,2
11654332,"THEFT","04",41.885481891,-87.627935689,6
11667566,"CRIMINAL DAMAGE","04",41.906734423,-87.755878001,1
11651806,"BATTERY","04",41.824655644,-87.607261681,5
11671461,"ASSAULT","04",41.879290869,-87.741642575,5
11651008,"THEFT","04",41.79371832,-87.622440909,2
11709659,"DECEPTIVE PRACTICE","04",41.946876563,-87.760173282,1
11652219,"ASSAULT","04",41.766309524,-87.61688596,1
11654191,"DECEPTIVE PRACTICE","04",41.895978014,-87.624275756,6
11671679,"ASSAULT","04",41.794717939,-87.66460278,2
11751309,"OTHER OFFENSE","04",41.830611847,-87.623247369,3
11658474,"ASSAULT","04",42.004632267,-87.659822496,1
11658348,"THEFT","04",41.879235852,-87.624347038,8
11645468,"BATTERY","04",41.794979298,-87.65488558,4
11653506,"CRIMINAL DAMAGE","04",41.685119668,-87.638907587,2
11663618,"OTHER OFFENSE","04",41.693879672,-87.612187129,2
11668772,"MOTOR VEHICLE THEFT","04",42.001749314,-87.668973334,1
11665662,"NARCOTICS","04",41.785788558,-87.686259467,1
11648275,"BATTERY","04",41.986993058,-87.785233864,1
11655484,"BATTERY","04",41.773348654,-87.680918515,1
11682524,"THEFT","04",41.97887761,-87.657883624,2
11661442,"NARCOTICS","04",41.867283931,-87.700810285,1
11648909,"DECEPTIVE PRACTICE","04",41.706745117,-87.622323177,1
11655338,"NARCOTICS","04",41.75270614,-87.600369682,1
11651248,"BATTERY","04",41.908767171,-87.722843792,1
11658459,"THEFT","04",41.773085006,-87.568335406,4
11656858,"OTHER OFFENSE","04",41.74899896,-87.605175838,1
11655700,"CRIMINAL TRESPASS","04",41.877935188,-87.72899045,6
11671271,"THEFT","04",41.921272161,-87.768320937,1
11647838,"NARCOTICS","04",41.778591154,-87.671479668,1
11669993,"CRIMINAL DAMAGE","04",41.932382476,-87.735591729,1
11663706,"ASSAULT","04",41.76613959,-87.645662661,1
11656948,"BURGLARY","04",41.886341726,-87.755286791,1
11660274,"DECEPTIVE PRACTICE","04",41.889199661,-87.631857533,3
11645910,"OTHER OFFENSE","04",41.768686282,-87.621775252,1
11655592,"BURGLARY","04",41.781277939,-87.735050267,2
11666103,"CRIMINAL SEXUAL ASSAULT","04",41.941153849,-87.643259767,1
11671176,"OTHER OFFENSE","04",41.925160357,-87.667394686,4
11662186,"ASSAULT","04",41.837672589,-87.732877612,1
11657350,"MOTOR VEHICLE THEFT","04",41.791228531,-87.683967879,1
11645902,"THEFT","04",41.750832464,-87.605224746,4
11647092,"THEFT","04",41.799123774,-87.587265261,1
11655428,"PUBLIC PEACE VIOLATION","04",41.970842909,-87.778275137,3
11646245,"MOTOR VEHICLE THEFT","04",41.899552895,-87.624137033,1
11657646,"SEX OFFENSE","04",41.91064167,-87.679992591,1
11643356,"ASSAULT","04",41.905276989,-87.750939203,3
11642895,"CRIMINAL DAMAGE","04",41.718116538,-87.561753553,1
11647156,"CRIM SEXUAL ASSAULT","04",41.88575001,-87.628696601,1
11672070,"ASSAULT","04",41.879279456,-87.76270556,1
11667965,"OFFENSE INVOLVING CHILDREN","04",41.926080221,-87.666543607,2
11640842,"BATTERY","04",41.779020655,-87.699962552,1
11663985,"THEFT","04",41.85102174,-87.618954852,11
11668799,"BATTERY","04",41.678146062,-87.614760488,2
11654643,"BATTERY","04",41.86640116,-87.705973505,5
11668553,"BURGLARY","04",41.852713369,-87.704070138,1
11650927,"CRIMINAL DAMAGE","04",41.881949902,-87.733678744,1
11662710,"DECEPTIVE PRACTICE","04",41.821559897,-87.692062939,1
11649847,"OTHER OFFENSE","04",41.815933131,-87.624642127,3
11642452,"OTHER OFFENSE","04",41.830611847,-87.623247369,3
11647799,"ASSAULT","04",41.78701723,-87.645505595,5
11662738,"CRIMINAL TRESPASS","04",41.82098111,-87.627521433,1
11658440,"BURGLARY","04",41.900494866,-87.673513555,1
11670453,"OTHER OFFENSE","04",41.81600695,-87.601834735,2
11660416,"CRIMINAL DAMAGE","04",41.915273245,-87.73211036,1
11661682,"BATTERY","04",41.738228425,-87.559948334,1
11657973,"CRIMINAL DAMAGE","04",41.883889027,-87.735581231,1
11642438,"WEAPONS VIOLATION","04",41.912222955,-87.75698215,1
11658588,"ROBBERY","04",41.929721292,-87.66503939,1
11670924,"BURGLARY","04",41.941488217,-87.752785766,1
11668061,"CRIMINAL TRESPASS","04",41.779040428,-87.698572821,2
11646632,"DECEPTIVE PRACTICE","04",41.908790904,-87.674985793,5
11671634,"ASSAULT","04",41.836984923,-87.718568817,1
11668626,"BATTERY","04",41.708297718,-87.623543924,1
