"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11564565,"CRIMINAL DAMAGE","01",42.022062685,-87.67484904,10
11558046,"CRIMINAL DAMAGE","01",41.91072397,-87.660972253,2
11576377,"BATTERY","01",41.809512256,-87.695466022,1
11559114,"BATTERY","01",41.754069664,-87.593031717,1
11566407,"THEFT","01",41.705696977,-87.681599251,1
11575544,"PUBLIC PEACE VIOLATION","01",41.794533814,-87.631438536,6
11564609,"NARCOTICS","01",41.65791184,-87.603407012,2
11569736,"NARCOTICS","01",41.776822086,-87.670225689,1
11557871,"OTHER OFFENSE","01",41.891851273,-87.710502796,5
11565832,"THEFT","01",41.909160051,-87.633464899,1
11579965,"THEFT","01",41.735922099,-87.739681179,1
11558764,"NARCOTICS","01",41.750782715,-87.625813624,2
11576915,"BATTERY","01",41.876556376,-87.763100646,2
11576413,"BURGLARY","01",41.958457273,-87.652187364,3
11560493,"BATTERY","01",41.830641022,-87.621753658,1
11554857,"THEFT","01",41.943373097,-87.730868697,1
11567370,"BATTERY","01",41.776931366,-87.686018551,1
11559749,"BATTERY","01",41.905562254,-87.707614386,1
11573633,"MOTOR VEHICLE THEFT","01",41.70924657,-87.562112331,1
11561797,"BATTERY","01",41.811378802,-87.69307787,1
11565570,"NARCOTICS","01",41.894187721,-87.637110287,1
11580829,"ROBBERY","01",41.754592961,-87.741528537,14
11555325,"DECEPTIVE PRACTICE","01",41.871649797,-87.664913992,1
11576307,"DECEPTIVE PRACTICE","01",41.831014114,-87.617317037,3
11565883,"PROSTITUTION","01",41.86983921,-87.736780552,1
11583465,"ASSAULT","01",41.701790203,-87.525750734,1
11570590,"OTHER OFFENSE","01",41.833679765,-87.612645497,5
11575461,"DECEPTIVE PRACTICE","01",41.795888127,-87.731815551,1
11577768,"CRIMINAL DAMAGE","01",41.747635652,-87.688896423,1
11556365,"MOTOR VEHICLE THEFT","01",41.774905362,-87.676224815,1
11559763,"ASSAULT","01",41.943316185,-87.813558317,1
11574008,"THEFT","01",41.687119881,-87.679542525,1
11574850,"THEFT","01",41.891118758,-87.686706987,1
11562373,"THEFT","01",42.006978362,-87.699796289,1
11580627,"THEFT","01",41.840748121,-87.685269347,1
11563723,"ROBBERY","01",41.823798151,-87.619756522,3
11573985,"THEFT","01",41.910990029,-87.704541462,1
11564217,"NARCOTICS","01",41.690972388,-87.702024265,1
11565925,"DECEPTIVE PRACTICE","01",41.908327053,-87.757164143,2
11570565,"BATTERY","01",41.774645533,-87.682162834,1
11569858,"MOTOR VEHICLE THEFT","01",41.91629263,-87.692269133,1
11553510,"THEFT","01",41.832384884,-87.623286482,3
11573454,"BATTERY","01",41.840529595,-87.694266302,2
11572017,"BATTERY","01",41.879808008,-87.721966478,1
11566854,"NARCOTICS","01",41.885487535,-87.726422045,7
11561105,"CRIMINAL DAMAGE","01",41.865439678,-87.728814442,1
