"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11589502,"CRIMINAL DAMAGE","02",41.941471055,-87.644443568,1
11584064,"ASSAULT","02",41.766946791,-87.57632241,4
11590635,"NARCOTICS","02",41.791444186,-87.654805514,1
11584862,"BATTERY","02",41.868416856,-87.687416777,1
11592324,"CRIMINAL DAMAGE","02",41.724378645,-87.650588251,1
11583567,"BATTERY","02",41.705722012,-87.701312362,1
11594358,"THEFT","02",41.868165405,-87.62743954,9
11590666,"INTERFERENCE WITH PUBLIC OFFICER","02",41.764687815,-87.683854359,1
11583386,"THEFT","02",41.742279607,-87.555158226,1
11589577,"OTHER OFFENSE","02",41.901756915,-87.718965411,1
11592411,"ROBBERY","02",41.884231489,-87.696669693,2
11587244,"ASSAULT","02",41.969388501,-87.762056504,1
11584551,"ASSAULT","02",41.756107717,-87.642218367,1
11592258,"THEFT","02",41.993572619,-87.658324204,1
11589139,"NARCOTICS","02",41.754602618,-87.562650741,2
11592860,"BURGLARY","02",41.783582203,-87.599512145,1
11593985,"CRIMINAL DAMAGE","02",41.859792706,-87.654758891,1
11593333,"THEFT","02",41.996328543,-87.698375239,1
11594699,"BATTERY","02",41.782587012,-87.654576249,2
11592698,"THEFT","02",41.946724511,-87.691501175,2
11592114,"CRIMINAL DAMAGE","02",41.825801238,-87.606155381,1
11588713,"ASSAULT","02",41.707726164,-87.55965482,1
11589033,"WEAPONS VIOLATION","02",41.925473673,-87.714570817,1
11593103,"CRIMINAL DAMAGE","02",41.886493289,-87.700242574,1
11582962,"BATTERY","02",41.68107948,-87.627558775,1
11589360,"ASSAULT","02",41.999694157,-87.680977084,1
11587994,"CRIMINAL TRESPASS","02",41.867525453,-87.700815247,2
11589017,"SEX OFFENSE","02",41.935778442,-87.725916063,1
11583118,"CRIMINAL DAMAGE","02",41.752321439,-87.594294169,3
11594568,"BURGLARY","02",41.699243893,-87.615983053,1
11587570,"THEFT","02",41.880586939,-87.706110174,5
11588250,"OTHER OFFENSE","02",41.678237739,-87.68073427,1
11592452,"THEFT","02",41.778521408,-87.67510268,1
11588632,"INTERFERENCE WITH PUBLIC OFFICER","02",41.656512687,-87.60955589,1
11591246,"ASSAULT","02",41.917605006,-87.73880132,1
11594065,"THEFT","02",41.765486603,-87.576288258,4
11585347,"ASSAULT","02",41.908045551,-87.652117375,1
11588919,"NARCOTICS","02",41.863429719,-87.731204933,1
11586709,"DECEPTIVE PRACTICE","02",42.008296907,-87.678037618,1
11589392,"BURGLARY","02",41.875845719,-87.747850411,1
11593438,"THEFT","02",41.802111489,-87.606401292,2
11584083,"THEFT","02",41.873720153,-87.749169603,4
11592717,"BATTERY","02",41.880737786,-87.724968763,1
11591372,"MOTOR VEHICLE THEFT","02",41.900563895,-87.630568743,2
11590814,"CRIMINAL DAMAGE","02",41.850870553,-87.680703953,1
11592284,"OTHER OFFENSE","02",41.98287878,-87.791440835,4
11583452,"THEFT","02",41.888147497,-87.649875553,1
11583967,"BATTERY","02",41.873845156,-87.763121074,1
11585005,"THEFT","02",41.998195255,-87.659967634,1
11586405,"THEFT","02",41.89318177,-87.6345943,1
11582646,"CRIMINAL DAMAGE","02",41.924991208,-87.680952282,1
11586193,"THEFT","02",41.869401039,-87.657671565,1
11586649,"OTHER OFFENSE","02",41.747045509,-87.573467089,1
11591391,"OTHER OFFENSE","02",41.806806352,-87.663163971,1
11583789,"CRIMINAL DAMAGE","02",41.917127009,-87.687396123,2
11591299,"BATTERY","02",41.744369317,-87.665719117,2
11593706,"BATTERY","02",41.804705375,-87.622715586,2
11595073,"BATTERY","02",41.841350479,-87.626860911,2
11594008,"ARSON","02",41.90214763,-87.632865587,2
11586531,"CRIMINAL TRESPASS","02",41.88005957,-87.753540414,2
11585967,"CRIMINAL TRESPASS","02",41.892017399,-87.624165306,10
11584696,"THEFT","02",41.89364542,-87.634122793,3
11595486,"CRIMINAL DAMAGE","02",41.808001147,-87.666170258,1
11586884,"BURGLARY","02",41.75278673,-87.577232775,2
